pjid,pgpath,cttp,os,rcmdtype,openid,loccid,k,time
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aUdOLYhHndpsaLYs9ey2l4,192,"火车票,特价机票,附近酒店,武汉到南阳的火车票,南阳到武汉的火车票,武汉到南阳的机票",2018-12-13 09:32:01
"train,flight,hotel,train",/homepage/0,"54,64,191,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0aUhhMsKx0ADoMfBfjU3XVc,53,"火车票,特价机票,附近酒店,上海到北京的火车票",2018-12-11 21:37:33
"train,flight,hotel,train",/homepage/0,"54,64,191,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0aUhhMsKx0ADoMfBfjU3XVc,null,"火车票,特价机票,附近酒店,上海到北京的火车票",2018-12-11 21:34:48
"train,flight,hotel,hotel,flight,train",/homepage/3,"54,64,192,16,61,51",2,"finderdefalut,finderdefalut,finderdefalut,flight,flight,train",o498X0aUk9Ex070fPwiU633K__K0,133,"火车票,特价机票,特价酒店,北京的酒店,三亚到北京的机票,三亚到北京的火车票",2018-12-11 20:34:01
"train,flight,hotel,hotel,flight,train",/homepage/3,"54,64,192,16,61,51",2,"finderdefalut,finderdefalut,finderdefalut,flight,flight,train",o498X0aUk9Ex070fPwiU633K__K0,133,"火车票,特价机票,特价酒店,北京的酒店,三亚到北京的机票,三亚到北京的火车票",2018-12-11 20:29:02
"train,flight,hotel,hotel,flight,train",/homepage/3,"54,64,192,16,61,51",2,"finderdefalut,finderdefalut,finderdefalut,flight,flight,train",o498X0aUk9Ex070fPwiU633K__K0,133,"火车票,特价机票,特价酒店,北京的酒店,三亚到北京的机票,三亚到北京的火车票",2018-12-11 19:47:26
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aUkjG9uYleVd9DhP21N-_s,320,"火车票,特价机票,附近酒店,合肥到菏泽的火车票,菏泽到合肥的火车票,合肥到菏泽的机票",2018-12-13 21:58:55
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aUq5Sf3VPKO__vlbcyTJ-E,356,"火车票,特价机票,附近酒店,哈密到武汉的火车票,武汉到哈密的火车票,哈密到武汉的机票",2018-12-13 23:55:30
"train,flight,hotel,train,bus,train",/homepage/0,"54,64,191,51,111,52",1,"finderdefalut,finderdefalut,finderdefalut,train,bus,train",o498X0aUyjKZLpsiUwLmDEMJymE8,105,"火车票,特价机票,附近酒店,广州到北京的火车票,上海到北京的汽车票,北京到广州的火车票",2018-12-11 14:10:09
"train,flight,hotel,train,train,hotel",/homepage/0,"54,64,191,51,52,16",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aV-54hDLPfueSTBdkrTZdQ,224,"火车票,特价机票,附近酒店,南京到杭州的火车票,杭州到南京的火车票,杭州的酒店",2018-12-12 09:28:49
"train,flight,hotel,train,train,hotel",/homepage/0,"54,64,191,51,52,16",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aV-54hDLPfueSTBdkrTZdQ,224,"火车票,特价机票,附近酒店,南京到杭州的火车票,杭州到南京的火车票,杭州的酒店",2018-12-12 09:27:51
"train,flight,hotel,flight,flight,hotel",/homepage/0,"54,64,191,61,62,16",2,"finderdefalut,finderdefalut,finderdefalut,flight,flight,flight",o498X0aV3uNH3tabdOYpiOZ9rd-Q,127,"火车票,特价机票,附近酒店,海口到哈尔滨的机票,哈尔滨到海口的机票,哈尔滨的酒店",2018-12-12 11:23:58
"train,flight,hotel,flight,flight,hotel",/homepage/1,"54,64,191,61,62,16",2,"finderdefalut,finderdefalut,finderdefalut,flight,flight,flight",o498X0aV3uNH3tabdOYpiOZ9rd-Q,127,"火车票,特价机票,附近酒店,海口到哈尔滨的机票,哈尔滨到海口的机票,哈尔滨的酒店",2018-12-12 11:23:55
"train,flight,hotel,train,train,hotel",/homepage/0,"54,64,191,51,52,16",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aVA6WLjqx6if8eA18s7UF8,147,"火车票,特价机票,附近酒店,唐山到天津的火车票,天津到唐山的火车票,天津的酒店",2018-12-11 21:13:42
"train,flight,hotel,flight,train,flight",/homepage/1,"54,64,191,61,51,62",1,"finderdefalut,finderdefalut,finderdefalut,flight,train,flight",o498X0aVGtX9kOJAGunJ-a0L8RsU,231,"火车票,特价机票,附近酒店,南通到长沙的机票,南通到武汉的火车票,长沙到南通的机票",2018-12-11 05:07:24
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aVTEpqHXLYO5ZZun3s0K1c,224,"火车票,特价机票,附近酒店,南京到温州的火车票,温州到南京的火车票,南京到温州的机票",2018-12-11 18:50:32
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aVTEpqHXLYO5ZZun3s0K1c,37,"火车票,特价机票,附近酒店,蚌埠到温州的火车票,温州到蚌埠的火车票,蚌埠到温州的机票",2018-12-11 14:42:35
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aVTEpqHXLYO5ZZun3s0K1c,37,"火车票,特价机票,附近酒店,蚌埠到温州的火车票,温州到蚌埠的火车票,蚌埠到温州的机票",2018-12-11 14:25:00
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aVTEpqHXLYO5ZZun3s0K1c,37,"火车票,特价机票,附近酒店,蚌埠到温州的火车票,温州到蚌埠的火车票,蚌埠到温州的机票",2018-12-11 13:04:04
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aVTEpqHXLYO5ZZun3s0K1c,37,"火车票,特价机票,附近酒店,蚌埠到温州的火车票,温州到蚌埠的火车票,蚌埠到温州的机票",2018-12-11 12:44:54
"train,flight,hotel,train",/homepage/0,"54,64,191,51",2,"finderdefalut,finderdefalut,finderdefalut,train",o498X0aVToME5Jr6aJsrHqa0VPd4,null,"火车票,特价机票,附近酒店,巴音郭楞到伊犁的火车票",2018-12-12 01:16:09
"train,flight,hotel,flight,train,flight",/homepage/1,"54,64,191,61,51,62",1,"finderdefalut,finderdefalut,finderdefalut,flight,train,flight",o498X0aVUtfFpAISnuKWtqtToA_4,212,"火车票,特价机票,附近酒店,沈阳到贵阳的机票,白城到沈阳的火车票,贵阳到沈阳的机票",2018-12-13 16:19:27
"train,flight,hotel,train,hotel,scenery",/homepage/1,"54,64,191,52,16,82",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aVUtfFpAISnuKWtqtToA_4,212,"火车票,特价机票,附近酒店,长春到白城的火车票,长春的酒店,长春的热门景区",2018-12-13 11:52:17
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aVW2eI30SszlfnroYiHtyc,102,"火车票,特价机票,附近酒店,桂林到南宁的火车票,南宁到桂林的火车票,桂林到南宁的机票",2018-12-12 18:02:39
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aVWvsa5ZVIq9Y89Bq76OZY,91,"火车票,特价机票,附近酒店,深圳到毕节的火车票,毕节到深圳的火车票,深圳到毕节的机票",2018-12-12 22:02:30
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aVld7pK2_e7cF1Ki3rbR78,54,"火车票,特价机票,附近酒店,福州到贵阳的火车票,贵阳到福州的火车票,福州到贵阳的机票",2018-12-13 18:04:17
"train,flight,hotel,train,train,hotel",/homepage/0,"54,64,191,51,52,16",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aVxAKtLZFZV-LL_MR6mujc,179,"火车票,特价机票,附近酒店,绥化到廊坊的火车票,廊坊到绥化的火车票,廊坊的酒店",2018-12-11 13:09:15
"train,flight,hotel,flight,train,train",/homepage/1,"54,64,191,61,51,52",1,"finderdefalut,finderdefalut,finderdefalut,flight,train,train",o498X0aVyETRzpFqZ70Qp0QZCgrU,289,"火车票,特价机票,附近酒店,天津到哈尔滨的机票,天津到哈尔滨的火车票,哈尔滨到天津的火车票",2018-12-12 23:15:28
"train,flight,hotel,train",/homepage/0,"54,64,191,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0aW0vr_cXYG0vGU3iU7aQ_M,null,"火车票,特价机票,附近酒店,上海到北京的火车票",2018-12-12 19:06:34
"train,flight,hotel,train",/homepage/0,"54,64,191,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0aW0vr_cXYG0vGU3iU7aQ_M,null,"火车票,特价机票,附近酒店,上海到北京的火车票",2018-12-12 19:06:24
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aW1CzD5rolNhFXyQiZa0iQ,385,"火车票,特价机票,附近酒店,上海到玉林的火车票,玉林到上海的火车票,上海到玉林的机票",2018-12-13 19:52:11
"train,flight,hotel,train,flight,hotel",/homepage/0,"54,64,191,52,61,16",1,"finderdefalut,finderdefalut,finderdefalut,global_train,global_train,global_train",o498X0aW6C4EoQKD55IZaJvA5CoE,182,"火车票,特价机票,附近酒店,徐州到恩施的火车票,恩施到徐州的机票,徐州的酒店",2018-12-12 11:01:27
"train,flight,hotel,train,flight,hotel",/homepage/0,"54,64,191,52,61,16",1,"finderdefalut,finderdefalut,finderdefalut,global_train,global_train,global_train",o498X0aW6C4EoQKD55IZaJvA5CoE,182,"火车票,特价机票,附近酒店,徐州到恩施的火车票,恩施到徐州的机票,徐州的酒店",2018-12-12 10:58:46
"train,flight,hotel,hotel,train,flight",/homepage/3,"54,64,191,16,51,61",2,"finderdefalut,finderdefalut,finderdefalut,train,train,flight",o498X0aWA_XhBKlv9UFCNBnbAHDE,238,"火车票,特价机票,附近酒店,广州的酒店,九江到广州的火车票,南昌到深圳的机票",2018-12-12 03:15:01
"train,flight,hotel,hotel,train,flight",/homepage/3,"54,64,191,16,51,61",2,"finderdefalut,finderdefalut,finderdefalut,train,train,flight",o498X0aWA_XhBKlv9UFCNBnbAHDE,238,"火车票,特价机票,附近酒店,广州的酒店,九江到广州的火车票,南昌到深圳的机票",2018-12-12 03:13:44
"train,flight,hotel,train",/homepage/0,"54,64,191,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0aWFZ6wFf09uSUjAq2btmlA,null,"火车票,特价机票,附近酒店,上海到北京的火车票",2018-12-11 10:49:47
"train,flight,hotel,train,train,hotel",/homepage/0,"54,64,191,51,52,16",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aWGszROtu9jMQtQEPGS3BI,234,"火车票,特价机票,附近酒店,鹰潭到嘉兴的火车票,嘉兴到鹰潭的火车票,嘉兴的酒店",2018-12-11 17:14:40
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aWHTmMoidRdTpriymo_iLY,321,"火车票,特价机票,附近酒店,上海到郑州的火车票,郑州到上海的火车票,上海到郑州的机票",2018-12-11 11:38:53
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aWStigyDP3AneViBL_Vmrg,388,"火车票,特价机票,附近酒店,上海到北京的火车票,北京到上海的火车票,上海到北京的机票",2018-12-11 07:51:27
"train,flight,hotel,train,flight,hotel",/homepage/0,"54,64,191,52,61,16",1,"finderdefalut,finderdefalut,finderdefalut,global_train,global_train,global_train",o498X0aWTlLn2m9q-bgAf4gVJrcU,287,"火车票,特价机票,附近酒店,锦州到济南的火车票,济南到锦州的机票,锦州的酒店",2018-12-12 16:20:31
"train,flight,hotel,train",/homepage/0,"54,64,191,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0aWWG5hW7PixRhhNE49WfrY,null,"火车票,特价机票,附近酒店,上海到北京的火车票",2018-12-11 20:20:58
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aWgEPQAyaf9oEJp1xnD2TA,120,"火车票,特价机票,附近酒店,贵阳到昆明的火车票,昆明到贵阳的火车票,贵阳到昆明的机票",2018-12-12 20:53:35
"train,flight,hotel,flight,train,train",/homepage/23,"54,64,191,61,51,52",1,"finderdefalut,finderdefalut,finderdefalut,flight,train,train",o498X0aWn86q2wGgf3w5I8doQles,359,"火车票,特价机票,附近酒店,乌鲁木齐到石家庄的机票,伊犁到石家庄的火车票,石家庄到伊犁的火车票",2018-12-11 01:24:51
"train,flight,hotel,bus,bus,hotel",/homepage/0,"54,64,191,111,112,16",1,"finderdefalut,finderdefalut,finderdefalut,bus,bus,bus",o498X0aWqFpUtGOk7HXERfj3iU_A,228,"火车票,特价机票,附近酒店,靖江到苏州的汽车票,苏州到靖江的汽车票,苏州的酒店",2018-12-12 17:18:50
"train,flight,hotel,flight",/homepage/0,"54,64,192,61",2,"finderdefalut,finderdefalut,finderdefalut,flight",o498X0aWx3aq2zMUqU07pjpgP4PM,null,"火车票,特价机票,特价酒店,天津到温州的机票",2018-12-11 14:06:34
"train,flight,hotel,flight",/homepage/1,"54,64,192,61",2,"finderdefalut,finderdefalut,finderdefalut,flight",o498X0aWx3aq2zMUqU07pjpgP4PM,null,"火车票,特价机票,特价酒店,天津到温州的机票",2018-12-11 14:06:29
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aX1j5nszhloSRYhFk_zI1w,391,"火车票,特价机票,附近酒店,温州到恩施的火车票,恩施到温州的火车票,温州到恩施的机票",2018-12-11 17:55:46
"train,flight,hotel,train,hotel,flight",/homepage/0,"54,64,191,51,1,61",1,"finderdefalut,finderdefalut,finderdefalut,train,hotel,flight",o498X0aX2AZONPduUqsaRgSlhhnI,346,"火车票,特价机票,附近酒店,拉萨到西宁的火车票,汉庭酒店(拉萨汽车北站店),拉萨到西安的机票",2018-12-12 12:17:18
"train,flight,hotel,train",/homepage/0,"54,64,191,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0aX9zW2YQhHAz5Yt53b8uhs,null,"火车票,特价机票,附近酒店,上海到北京的火车票",2018-12-12 20:47:18
"train,flight,hotel,train,flight,train",/homepage/0,"54,64,191,51,61,52",1,"finderdefalut,finderdefalut,finderdefalut,train,flight,train",o498X0aXTgk2AJ6PW193tHVCrQkc,349,"火车票,特价机票,附近酒店,拉萨到广元的火车票,拉萨到广元的机票,广元到拉萨的火车票",2018-12-12 03:23:32
"train,flight,hotel,flight",/homepage/2,"54,64,191,61",1,"finderdefalut,finderdefalut,finderdefalut,flight",o498X0aXU9BM0C6ACZugwUrYFrPI,373,"火车票,特价机票,附近酒店,上海到昆明的机票",2018-12-11 13:27:28
"train,flight,hotel,flight",/homepage/2,"54,64,191,61",1,"finderdefalut,finderdefalut,finderdefalut,flight",o498X0aXU9BM0C6ACZugwUrYFrPI,373,"火车票,特价机票,附近酒店,上海到昆明的机票",2018-12-11 13:27:16
"train,flight,hotel,flight",/homepage/0,"54,64,191,61",1,"finderdefalut,finderdefalut,finderdefalut,flight",o498X0aXU9BM0C6ACZugwUrYFrPI,373,"火车票,特价机票,附近酒店,上海到昆明的机票",2018-12-11 13:24:36
"train,flight,hotel,flight",/homepage/1,"54,64,191,61",1,"finderdefalut,finderdefalut,finderdefalut,flight",o498X0aXU9BM0C6ACZugwUrYFrPI,373,"火车票,特价机票,附近酒店,上海到昆明的机票",2018-12-11 12:02:09
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aXW9OCQQ3skRLozUiGCCGU,52,"火车票,特价机票,附近酒店,商丘到天津的火车票,天津到商丘的火车票,商丘到天津的机票",2018-12-12 08:53:56
"train,flight,hotel,train,train,flight,hotel,scenery",/homepage/0,"54,64,191,51,52,61,16,82",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train,train,train",o498X0aXW9OCQQ3skRLozUiGCCGU,52,"火车票,特价机票,附近酒店,亳州到天津的火车票,天津到亳州的火车票,亳州到天津的机票,天津的酒店,天津的热门景区",2018-12-11 16:19:03
"train,flight,hotel,hotel,train,scenery",/homepage/3,"54,64,191,16,52,82",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aX_D2C_ygGYcep8ZJx8e4Q,226,"火车票,特价机票,附近酒店,上海的酒店,上海到苏州的火车票,上海的热门景区",2018-12-12 11:39:24
"train,flight,hotel,hotel,train,train",/homepage/3,"54,64,191,16,51,52",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aX_D2C_ygGYcep8ZJx8e4Q,321,"火车票,特价机票,附近酒店,苏州的酒店,上海到苏州的火车票,苏州到上海的火车票",2018-12-11 12:35:39
"train,flight,hotel,train",/homepage/0,"54,64,191,51",1,"finderdefalut,finderdefalut,finderdefalut,train",o498X0aXbLN7hx6Pg1YILEc8eSvo,null,"火车票,特价机票,附近酒店,上海到北京的火车票",2018-12-11 21:25:42
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aXn5YTIATxY-mpvC3oMceU,114,"火车票,特价机票,附近酒店,贵阳到广安的火车票,广安到贵阳的火车票,贵阳到广安的机票",2018-12-12 21:51:03
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aXoMr7FGN2uz1uDQrBVno0,321,"火车票,特价机票,附近酒店,上海到北京的火车票,北京到上海的火车票,上海到北京的机票",2018-12-13 06:26:16
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",2,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aXoMr7FGN2uz1uDQrBVno0,321,"火车票,特价机票,附近酒店,上海到北京的火车票,北京到上海的火车票,上海到北京的机票",2018-12-13 06:25:49
"train,flight,hotel,train",/homepage/0,"54,64,191,51",2,"finderdefalut,finderdefalut,finderdefalut,train",o498X0aXoMr7FGN2uz1uDQrBVno0,null,"火车票,特价机票,附近酒店,上海到北京的火车票",2018-12-13 05:59:45
"train,flight,hotel,train",/homepage/0,"54,64,191,51",2,"finderdefalut,finderdefalut,finderdefalut,train",o498X0aXoMr7FGN2uz1uDQrBVno0,null,"火车票,特价机票,附近酒店,上海到北京的火车票",2018-12-13 05:58:55
"train,flight,hotel,train,train,flight",/homepage/0,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aXqsMpBxlV15McAbfA5DXs,78,"火车票,特价机票,附近酒店,东莞到邵阳的火车票,邵阳到东莞的火车票,东莞到邵阳的机票",2018-12-13 11:46:56
"train,flight,hotel,train,train,flight",/homepage/2,"54,64,191,51,52,61",1,"finderdefalut,finderdefalut,finderdefalut,train,train,train",o498X0aXqsMpBxlV15McAbfA5DXs,78,"火车票,特价机票,附近酒店,东莞到邵阳的火车票,邵阳到东莞的火车票,东莞到邵阳的机票",2018-12-13 11:45:56
